Model,Dataset,Shots,Configuration,Total Data,Data Acquired
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,13,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,14,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,15,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,16,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,17,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,18,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,19,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,20,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,21,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,22,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,23,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,24,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,25,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,26,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,27,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,28,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,29,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,30,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,31,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,32,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,33,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,34,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,35,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,36,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,37,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,38,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,39,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,40,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,41,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,42,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,43,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,44,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,45,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,46,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,47,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,48,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,49,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,50,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,51,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,52,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,53,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,54,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.conceptual_physics,zero_shot,55,235.0,235
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,0,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,1,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,2,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,3,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,4,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,5,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,6,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,7,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,8,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,9,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,10,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,11,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,12,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,13,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,14,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,15,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,16,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,17,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,18,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,19,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,20,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,21,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,22,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,23,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,24,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,25,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,26,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,27,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,28,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,29,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,30,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,31,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,32,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,33,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,34,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,35,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,36,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,37,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,38,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,39,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,40,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,41,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,42,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,43,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,44,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,45,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,46,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,47,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,48,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,49,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,50,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,51,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,52,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,53,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,54,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.econometrics,zero_shot,55,114.0,114
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,0,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,1,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,2,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,3,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,4,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,5,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,6,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,7,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,8,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,9,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,10,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,11,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,12,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,13,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,14,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,15,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,16,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,17,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,18,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,19,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,20,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,21,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,22,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,23,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,24,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,25,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,26,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,27,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,28,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,29,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,30,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,31,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,32,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,33,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,34,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,35,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,36,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,37,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,38,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,39,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,40,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,41,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,42,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,43,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,44,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,45,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,46,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,47,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,48,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,49,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,50,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,51,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,52,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,53,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,54,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.electrical_engineering,zero_shot,55,145.0,145
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,0,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,1,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,2,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,3,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,4,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,5,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,6,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,7,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,8,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,9,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,10,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,11,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,12,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,13,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,14,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,15,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,16,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,17,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,18,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,19,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,20,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,21,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,22,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,23,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,24,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,25,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,26,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,27,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,28,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,29,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,30,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,31,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,32,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,33,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,34,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,35,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,36,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,37,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,38,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,39,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,40,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,41,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,42,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,43,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,44,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,45,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,46,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,47,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,48,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,49,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,50,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,51,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,52,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,53,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,54,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.elementary_mathematics,zero_shot,55,378.0,378
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,0,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,1,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,2,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,3,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,4,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,5,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,6,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,7,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,8,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,9,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,10,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,11,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,12,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,13,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,14,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,15,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,16,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,17,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,18,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,19,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,20,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,21,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,22,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,23,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,24,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,25,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,26,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,27,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,28,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,29,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,30,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,31,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,32,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,33,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,34,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,35,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,36,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,37,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,38,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,39,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,40,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,41,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,42,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,43,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,44,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,45,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,46,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,47,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,48,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,49,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,50,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,51,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,52,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,53,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,54,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.formal_logic,zero_shot,55,126.0,126
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,0,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,1,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,2,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,3,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,4,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,5,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,6,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,7,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,8,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,9,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,10,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,11,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,12,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,13,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,14,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,15,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,16,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,17,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,18,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,19,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,20,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,21,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,22,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,23,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,24,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,25,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,26,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,27,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,28,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,29,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,30,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,31,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,32,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,33,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,34,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,35,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,36,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,37,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,38,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,39,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,40,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,41,100.0,100
Mistral-7B-Instruct-v0.3,mmlu.global_facts,zero_shot,42,100.0,100
